2016-01-19 16:35:57,Elapsed Time (min),Stage Time (min),Stage Number,Clock Time (min),Falcon_ET (min),Cem-Gate Target (%),Cem-Gate Actual (%),Mix-Water Target (gpm),Mix-Water Actual (gpm),Mix-Water Stage (gal),Mix-Water Total (gal),Target Density (ppg),Actual Density (ppg),Dry-Cem target (lbm/min),Pressure_1 (psi),Pressure_2 (psi),Pressure_3 (psi),Mech.Rate 1 (bpm),Mech.Rate 2 (bpm),Mech.Rate 1+2 (bpm),Flow 3 (bpm),Flow 3 Stage (bbl),Flow 3 Total (bbl),Disch Rate (bpm),Disch Stage (bbl),Disch Total (bbl),Actual Tub Level (%),-,Cement Slurry Type,Falcon Stage No.,Mass Dens (ppg),Nuclear Dens (ppg),J22-Temp (°F),Target Tub Level (%),Tub SW,Water SW,Gate SW,Bypass SW,Downhole SW,UL_OprMode,Liq_Vol_Fact,Event Code,-,Pressure (psi),Slurry Density (ppg),Slurry Density (0),Add 1 Rate (gpm),Add 1 Ratio (gpt),Add 1 Stage Total (gal),Add 1 Total (gal),Add 2 Rate (gpm),Add 2 Ratio (gpt),Add 2 Stage Total (gal),Add 2 Total (gal)
2016-01-19 19:18:17,162.333,162.333,0,162.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,8.90,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.6,0,2,0,8.90,0.00,-25,-1.0,0,0,0,1,0,2,96.6,0,0,-13,8.90,8.9,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:22,162.416,162.416,0,162.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,8.90,0.0,-13,9,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,41.0,0,2,0,8.90,0.00,-25,-1.0,0,0,0,1,0,2,96.6,0,0,-13,8.90,8.9,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:27,162.500,162.500,0,162.500,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,8.91,0.0,-13,8,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.6,0,2,0,8.91,0.00,-25,-1.0,0,0,0,1,0,2,96.56,0,0,-13,8.91,8.91,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:32,162.583,162.583,0,162.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.02,0.0,-13,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.9,0,2,0,9.02,0.00,-25,-1.0,0,0,0,1,0,2,95.89,0,0,-13,9.02,9.02,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:37,162.666,162.666,0,162.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.05,0.0,-13,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.1,0,2,0,9.05,0.00,-25,-1.0,0,0,0,1,0,2,95.66,0,0,-13,9.05,9.05,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:42,162.750,162.750,0,162.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,8,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.2,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.4,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:47,162.833,162.833,0,162.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.0,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:52,162.916,162.916,0,162.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-12,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.9,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-12,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:18:57,163.000,163.000,0,163.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.8,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-14,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:02,163.083,163.083,0,163.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.9,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:07,163.166,163.166,0,163.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.11,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.6,0,2,0,9.11,0.00,-25,-1.0,0,0,0,1,0,2,95.33,0,0,-14,9.11,9.11,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:12,163.250,163.250,0,163.250,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.2,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:17,163.333,163.333,0,163.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,7,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,42.3,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:22,163.416,163.416,0,163.416,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.2,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-14,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:27,163.500,163.500,0,163.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,42.8,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.4,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:32,163.583,163.583,0,163.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.10,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.4,0,2,0,9.10,0.00,-25,-1.0,0,0,0,1,0,2,95.37,0,0,-13,9.10,9.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:37,163.666,163.666,0,163.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.11,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.9,0,2,0,9.11,0.00,-25,-1.0,0,0,0,1,0,2,95.33,0,0,-13,9.11,9.11,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:42,163.750,163.750,0,163.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.11,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,41.4,0,2,0,9.11,0.00,-25,-1.0,0,0,0,1,0,2,95.33,0,0,-14,9.11,9.11,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:47,163.833,163.833,0,163.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.12,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,43.4,0,2,0,9.12,0.00,-25,-1.0,0,0,0,1,0,2,95.25,0,0,-13,9.12,9.12,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:52,163.916,163.916,0,163.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.14,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.8,0,2,0,9.14,0.00,-25,-1.0,0,0,0,1,0,2,95.14,0,0,-13,9.14,9.14,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:19:57,164.000,164.000,0,164.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.16,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.1,0,2,0,9.16,0.00,-25,-1.0,0,0,0,1,0,2,95.03,0,0,-13,9.16,9.16,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:02,164.083,164.083,0,164.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.26,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.3,0,2,0,9.26,0.00,-25,-1.0,0,0,0,1,0,2,94.39,0,0,-13,9.26,9.26,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:07,164.166,164.166,0,164.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.29,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.0,0,2,0,9.29,0.00,-25,-1.0,0,0,0,1,0,2,94.24,0,0,-14,9.29,9.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:12,164.250,164.250,0,164.250,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.9,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:17,164.333,164.333,0,164.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.4,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.13,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:22,164.416,164.416,0,164.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.8,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.13,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:27,164.500,164.500,0,164.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.5,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.13,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:32,164.583,164.583,0,164.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.0,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:37,164.666,164.666,0,164.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.6,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:42,164.750,164.750,0,164.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.4,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-14,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:47,164.833,164.833,0,164.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.9,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-14,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:52,164.916,164.916,0,164.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.3,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:20:57,165.000,165.000,0,165.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.29,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.5,0,2,0,9.29,0.00,-25,-1.0,0,0,0,1,0,2,94.21,0,0,-13,9.29,9.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:02,165.083,165.083,0,165.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.5,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:07,165.166,165.166,0,165.166,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.6,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-13,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:12,165.250,165.250,0,165.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.29,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.1,0,2,0,9.29,0.00,-25,-1.0,0,0,0,1,0,2,94.21,0,0,-14,9.29,9.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:17,165.333,165.333,0,165.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.29,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.7,0,2,0,9.29,0.00,-25,-1.0,0,0,0,1,0,2,94.21,0,0,-14,9.29,9.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:22,165.416,165.416,0,165.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.7,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.17,0,0,-14,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:27,165.500,165.500,0,165.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.30,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.3,0,2,0,9.30,0.00,-25,-1.0,0,0,0,1,0,2,94.13,0,0,-14,9.30,9.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:32,165.583,165.583,0,165.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.37,0.0,-14,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.4,0,2,0,9.37,0.00,-25,-1.0,0,0,0,1,0,2,93.76,0,0,-14,9.37,9.37,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:37,165.666,165.666,0,165.666,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.39,0.0,-14,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.1,0,2,0,9.39,0.00,-25,-1.0,0,0,0,1,0,2,93.61,0,0,-14,9.39,9.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:42,165.750,165.750,0,165.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.46,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.1,0,2,0,9.46,0.00,-25,-1.0,0,0,0,1,0,2,93.16,0,0,-14,9.46,9.46,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:47,165.833,165.833,0,165.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.0,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:52,165.916,165.916,0,165.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.9,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-13,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:21:57,166.000,166.000,0,166.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.3,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-15,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:02,166.083,166.083,0,166.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-13,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.8,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-13,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:07,166.166,166.166,0,166.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-13,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.2,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-13,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:12,166.250,166.250,0,166.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.49,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.5,0,2,0,9.49,0.00,-25,-1.0,0,0,0,1,0,2,93.01,0,0,-14,9.49,9.49,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:17,166.333,166.333,0,166.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.6,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:22,166.416,166.416,0,166.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.3,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:27,166.500,166.500,0,166.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.3,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:32,166.583,166.583,0,166.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.3,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:37,166.666,166.666,0,166.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.2,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:42,166.750,166.750,0,166.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.48,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.2,0,2,0,9.48,0.00,-25,-1.0,0,0,0,1,0,2,93.05,0,0,-14,9.48,9.48,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:47,166.833,166.833,0,166.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.49,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.0,0,2,0,9.49,0.00,-25,-1.0,0,0,0,1,0,2,92.97,0,0,-15,9.49,9.49,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:52,166.916,166.916,0,166.916,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.54,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.7,0,2,0,9.54,0.00,-25,-1.0,0,0,0,1,0,2,92.71,0,0,-14,9.54,9.54,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:22:57,167.000,167.000,0,167.000,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.55,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.5,0,2,0,9.55,0.00,-25,-1.0,0,0,0,1,0,2,92.6,0,0,-13,9.55,9.55,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:02,167.083,167.083,0,167.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.9,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.97,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:07,167.166,167.166,0,167.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.3,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.93,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:12,167.250,167.250,0,167.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.4,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.93,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:17,167.333,167.333,0,167.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.5,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.93,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:22,167.416,167.416,0,167.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-13,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.6,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.97,0,0,-13,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:27,167.500,167.500,0,167.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.5,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.93,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:32,167.583,167.583,0,167.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.9,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.97,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:37,167.666,167.666,0,167.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.0,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.97,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:42,167.750,167.750,0,167.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.66,0.0,-14,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.9,0,2,0,9.66,0.00,-25,-1.0,0,0,0,1,0,2,91.93,0,0,-14,9.66,9.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
