Elapsed Time (min),Pressure,Density,Rate,Stage Number
16.017,5410,8.34,0,0
16.033,5410,8.34,0,0
16.05,5403,8.34,0,0
16.067,5403,8.34,0,0
16.083,5403,8.34,0,0
16.1,3616,8.34,0,0
16.117,3616,8.34,0,0
16.133,953,8.34,0,0
16.15,953,8.34,0,0
16.167,953,8.34,0,0
16.183,-1,8.34,0,0
16.2,-1,8.34,0,0
16.217,-1,8.34,0,0
16.233,-1,8.34,0,0
16.25,-1,8.34,0,0
16.267,-1,8.34,0,0
16.283,-1,8.34,0,0
16.3,-1,8.34,0,0
16.317,-1,8.34,0,0
16.333,-1,8.34,0,0
16.35,-1,8.34,0,0
16.367,-1,8.34,0,0
16.383,-1,8.34,0,0
16.4,-1,8.34,0,0
16.417,-1,8.34,0,0
16.433,-1,8.34,0,0
16.45,-1,8.34,0,0
16.467,-1,8.34,0,0
16.483,-1,8.34,0,0
16.5,-1,8.34,0,0
16.517,-1,8.34,0,0
16.533,-1,8.34,0,0
16.55,-1,8.34,0,0
16.567,-1,8.34,0,0
16.583,-1,8.34,0,0
16.6,-1,8.34,0,0
16.617,-1,8.34,0,0
16.633,-1,8.34,0,0
16.65,-1,8.34,0,0
16.667,-1,8.34,0,0
16.683,-1,8.34,0,0
16.7,-1,8.34,0,0
16.717,-1,8.34,0,0
16.733,-1,8.34,0,0
16.75,-1,8.34,0,0
16.767,-1,8.34,0,0
16.783,-1,8.34,0,0
16.8,-1,8.34,0,0
16.817,-1,8.34,0,0
16.833,-1,8.34,0,0
16.85,-1,8.34,0,0
16.867,-1,8.34,0,0
16.883,-1,8.34,0,0
16.9,-1,8.34,0,0
16.917,-1,8.34,0,0
16.933,-1,8.34,0,0
16.95,-1,8.34,0,0
16.967,-1,8.34,0,0
16.983,-1,8.34,0,0
17,-1,8.34,0,0
17.017,-1,8.34,0,0
17.033,-1,8.34,0,0
17.05,-1,8.34,0,0
17.067,-1,8.34,0,0
17.083,-1,8.34,0,0
17.1,-1,8.34,0,0
17.117,-1,8.34,0,0
17.133,-1,8.34,0,0
17.15,-1,8.34,0,0
17.167,-1,8.34,0,0
17.183,-1,8.34,0,0
17.2,-1,8.34,0,0
17.217,-1,8.34,0,0
17.233,-1,8.34,0,0
17.25,-1,8.34,0,0
17.267,-1,8.34,0,0
17.283,-1,8.34,0,0
17.3,-1,8.34,0,0
17.317,0,8.34,0,0
17.333,0,8.34,0,0
17.35,0,8.34,0,0
17.367,0,8.34,0,0
17.383,0,8.34,0,0
17.4,0,8.34,0,0
17.417,0,8.34,0,0
17.433,0,8.34,0,0
17.45,0,8.34,0,0
17.467,0,8.34,0,0
17.483,0,8.34,0,0
17.5,0,8.34,0,0
17.517,0,8.34,0,0
17.533,0,8.34,0,0
17.55,0,8.34,0,0
17.567,0,8.34,0,0
17.583,0,8.34,0,0
17.6,0,8.34,0,0
17.617,0,8.34,0,0
17.633,0,8.34,0,0
17.65,0,8.34,0,0
17.667,0,8.34,0,0
17.683,0,8.34,0,0
17.7,0,8.34,0,0
17.717,0,8.34,0,0
17.733,0,8.34,0,0
17.75,0,8.34,0,0
17.767,0,8.34,0,0
17.783,0,8.34,0,0
17.8,0,8.34,0,0
17.817,0,8.34,0,0
17.833,0,8.34,0,0
17.85,0,8.34,0,0
17.867,0,8.34,0,0
17.883,0,8.34,0,0
17.9,0,8.34,0,0
17.917,0,8.34,0,0
17.933,0,8.34,0,0
17.95,0,8.34,0,0
17.967,0,8.34,0,0
17.983,0,8.34,0,0
18,0,8.34,0,0
18.017,0,8.34,0,0
18.033,0,8.34,0,0
18.05,0,8.34,0,0
18.067,0,8.34,0,0
18.083,0,8.34,0,0
18.1,0,8.34,0,0
18.117,0,8.34,0,0
18.133,0,8.34,0,0
18.15,0,8.34,0,0
18.167,0,8.34,0,0
18.183,0,8.34,0,0
18.2,0,8.34,0,0
18.217,0,8.34,0,0
18.233,0,8.34,0,0
18.25,0,8.34,0,0
18.267,8,8.34,0.5,0
18.283,8,8.34,0.5,0
18.3,25,8.34,0.5,0
18.317,25,8.34,0.5,0
18.333,25,8.34,0.5,0
18.35,40,8.34,0.1,0
18.367,40,8.34,0.1,0
18.383,25,8.34,0,0
18.4,25,8.34,0,0
18.417,209,8.34,0.2,0
18.433,209,8.34,0.2,0
18.45,209,8.34,0.2,0
18.467,1043,8.34,0.2,0
18.483,1043,8.34,0.2,0
18.5,2545,8.34,0.1,0
18.517,2545,8.34,0.1,0
18.533,2545,8.34,0.1,0
18.55,3667,8.34,0,0
18.567,3667,8.34,0,0
18.583,3931,8.34,0,0
18.6,3931,8.34,0,0
18.617,3931,8.34,0,0
18.633,3924,8.34,0,0
18.65,3924,8.34,0,0
18.667,3915,8.34,0,0
18.683,3915,8.34,0,0
18.7,3915,8.34,0,0
18.717,3907,8.34,0,0
18.733,3907,8.34,0,0
18.75,3901,8.34,0,0
18.767,3901,8.34,0,0
18.783,4095,8.34,0,0
18.8,4095,8.34,0,0
18.817,4095,8.34,0,0
18.833,4667,8.34,0,0
18.85,4667,8.34,0,0
18.867,5019,8.34,0,0
18.883,5019,8.34,0,0
18.9,5019,8.34,0,0
18.917,5018,8.34,0,0
18.933,5018,8.34,0,0
18.95,5014,8.34,0,0
18.967,5014,8.34,0,0
18.983,5014,8.34,0,0
19,5010,8.34,0,0
19.017,5010,8.34,0,0
19.033,5007,8.34,0,0
19.05,5007,8.34,0,0
19.067,5007,8.34,0,0
19.083,5004,8.34,0,0
19.1,5004,8.34,0,0
19.117,5001,8.34,0,0
19.133,5001,8.34,0,0
19.15,5001,8.34,0,0
19.167,4999,8.34,0,0
19.183,4999,8.34,0,0
19.2,4996,8.34,0,0
19.217,4996,8.34,0,0
19.233,4996,8.34,0,0
19.25,4994,8.34,0,0
19.267,4994,8.34,0,0
19.283,4993,8.34,0,0
19.3,4993,8.34,0,0
19.317,4993,8.34,0,0
19.333,4991,8.34,0,0
19.35,4991,8.34,0,0
19.367,4989,8.34,0,0
19.383,4989,8.34,0,0
19.4,4988,8.34,0,0
19.417,4988,8.34,0,0
19.433,4988,8.34,0,0
19.45,4986,8.34,0,0
19.467,4986,8.34,0,0
19.483,4985,8.34,0,0
19.5,4985,8.34,0,0
19.517,4985,8.34,0,0
19.533,4983,8.34,0,0
19.55,4983,8.34,0,0
19.567,4868,8.34,0,0
19.583,4868,8.34,0,0
19.6,4868,8.34,0,0
19.617,4618,8.34,0,0
19.633,4618,8.34,0,0
19.65,4470,8.34,0,0
19.667,4470,8.34,0,0
19.683,4470,8.34,0,0
19.7,4468,8.34,0,0
19.717,4468,8.34,0,0
19.733,4133,8.34,0,0
19.75,4133,8.34,0,0
19.767,4133,8.34,0,0
19.783,1993,8.34,0.5,0
19.8,1993,8.34,0.5,0
19.817,176,8.34,0.8,0
19.833,176,8.34,0.8,0
19.85,100,8.34,0.8,0
19.867,100,8.34,0.8,0
19.883,100,8.34,0.8,0
19.9,95,8.34,0.8,0
19.917,95,8.34,0.8,0
19.933,46,8.34,0.9,0
19.95,46,8.34,0.9,0
19.967,46,8.34,0.9,0
19.983,22,8.34,0.9,0
20,22,8.34,0.9,0
20.017,14,8.34,0.9,0
20.033,14,8.34,0.9,0
20.05,14,8.34,0.9,0
20.067,32,8.34,0.8,0
20.083,32,8.34,0.8,0
20.1,40,8.34,0.9,0
20.117,40,8.34,0.9,0
20.133,40,8.34,0.9,0
20.15,34,8.34,0.9,0
20.167,34,8.34,0.9,0
20.183,33,8.34,0.9,0
20.2,33,8.34,0.9,0
20.217,33,8.34,0.9,0
20.233,27,8.34,0.9,0
20.25,27,8.34,0.9,0
20.267,21,8.34,0.9,0
20.283,21,8.34,0.9,0
20.3,21,8.34,0.9,0
20.317,17,8.34,0.9,0
20.333,17,8.34,0.9,0
20.35,15,8.34,0.9,0
20.367,15,8.34,0.9,0
20.383,13,8.34,0.9,0
20.4,13,8.34,0.9,0
20.417,13,8.34,0.9,0
20.433,12,8.34,0.9,0
20.45,12,8.34,0.9,0
20.467,11,8.34,0.9,0
20.483,11,8.34,0.9,0
20.5,11,8.34,0.9,0
20.517,10,8.34,0.9,0
20.533,10,8.34,0.9,0
20.55,10,8.34,0.9,0
20.567,10,8.34,0.9,0
20.583,10,8.34,0.9,0
20.6,10,8.34,0.9,0
20.617,10,8.34,0.9,0
20.633,9,8.34,0.9,0
20.65,9,8.34,0.9,0
20.667,9,8.34,0.9,0
20.683,9,8.34,0.9,0
20.7,9,8.34,0.9,0
20.717,9,8.34,0.9,0
20.733,9,8.34,0.9,0
20.75,9,8.34,0.9,0
20.767,8,8.34,0.9,0
20.783,8,8.34,0.9,0
20.8,8,8.34,0.9,0
20.817,8,8.34,0.9,0
20.833,8,8.34,0.9,0
20.85,7,8.34,0.9,0
20.867,7,8.34,0.9,0
20.883,7,8.34,0.9,0
20.9,7,8.34,0.9,0
20.917,7,8.34,0.9,0
20.933,7,8.34,0.9,0
20.95,7,8.34,0.9,0
20.967,7,8.34,0.9,0
20.983,7,8.34,0.9,0
21,7,8.34,0.9,0
21.017,7,8.34,0.9,0
21.033,7,8.34,0.9,0
21.05,7,8.34,0.9,0
21.067,7,8.34,0.9,0
21.083,6,8.34,0.9,0
21.1,6,8.34,0.9,0
21.117,6,8.34,0.9,0
21.133,7,8.34,1.1,0
21.15,7,8.34,1.1,0
21.167,7,8.34,1.2,0
21.183,7,8.34,1.2,0
21.2,7,8.34,1.2,0
21.217,8,8.34,1.3,0
21.233,8,8.34,1.3,0
21.25,8,8.34,1.4,0
21.267,8,8.34,1.4,0
21.283,8,8.34,1.4,0
21.3,8,8.34,1.5,0
21.317,8,8.34,1.5,0
21.333,8,8.34,1.6,0
21.35,8,8.34,1.6,0
21.367,8,8.34,1.6,0
21.383,8,8.34,1.6,0
21.4,8,8.34,1.6,0
21.417,8,8.34,0,0
21.433,8,8.34,0,0
21.45,8,8.34,0,0
21.467,8,8.34,0,0
21.483,8,8.34,0,0
21.5,7,8.34,0,0
21.517,7,8.34,0,0
21.533,7,8.34,0,0
21.55,7,8.34,0,0
21.567,7,8.34,0,0
21.583,7,8.34,0,0
21.6,7,8.34,0,0
21.617,7,8.34,0,0
21.633,7,8.34,0,0
21.65,7,8.34,0,0
21.667,7,8.34,0,0
21.683,7,8.33,0,0
21.7,7,8.33,0,0
21.717,7,8.32,0,0
21.733,7,8.31,0,0
21.75,7,8.31,0,0
21.767,7,8.3,0,0
21.783,6,8.29,0,0
21.8,6,8.29,0,0
21.817,6,8.29,0,0
21.833,6,8.29,0,0
21.85,6,8.29,0,0
21.867,7,8.29,0,0
21.883,7,8.29,0,0
21.9,7,8.29,0,0
21.917,7,8.29,0,0
21.933,7,8.29,0,0
21.95,6,8.29,0,0
21.967,6,8.29,0,0
21.983,6,8.29,0,0
22,6,8.29,0,0
22.017,6,8.29,0,0
22.033,6,8.29,0,0
22.05,6,8.29,0,0
22.067,6,8.29,0,0
22.083,6,8.29,0,0
22.1,6,8.29,0,0
22.117,6,8.29,0,0
22.133,6,8.29,0,0
22.15,6,8.29,0,0
22.167,6,8.29,0,0
22.183,6,8.29,0,0
22.2,7,8.29,0,0
22.217,7,8.29,0,0
22.233,6,8.29,0,0
22.25,6,8.29,0,0
22.267,6,8.29,0,0
22.283,6,8.29,0,0
22.3,6,8.29,0,0
22.317,6,8.29,0,0
22.333,6,8.29,0,0
22.35,6,8.29,0,0
22.367,6,8.29,0,0
22.383,6,8.29,0,0
22.4,6,8.29,0,0
22.417,6,8.29,0,0
22.433,6,8.29,0,0
22.45,6,8.29,0,0
22.467,6,8.29,0,0
22.483,6,8.29,0,0
22.5,6,8.29,0,0
22.517,6,8.29,0,0
22.533,6,8.29,0,0
22.55,6,8.29,0,0
22.567,6,8.29,0,0
22.583,6,8.29,0,0
22.6,6,8.29,0,0
22.617,6,8.29,0,0
22.633,6,8.29,0,0
22.65,5,8.29,0,0
22.667,5,8.29,0,0
22.683,6,8.29,0,0
22.7,6,8.29,0,0
22.717,6,8.29,0,0
22.733,6,8.29,0,0
22.75,6,8.29,0,0
22.767,6,8.29,0,0
22.783,6,8.29,0,0
22.8,6,8.29,0,0
22.817,6,8.29,0,0
22.833,6,8.29,0,0
22.85,6,8.29,0,0
22.867,6,8.29,0,0
22.883,6,8.29,0,0
22.9,6,8.29,0,0
22.917,6,8.29,0,0
22.933,6,8.29,0,0
22.95,6,8.29,0,0
22.967,6,8.29,0,0
22.983,6,8.29,0,0
23,6,8.29,0,0
23.017,6,8.29,0,0
23.033,6,8.29,0,0
23.05,6,8.29,0,0
23.067,6,8.29,0,0
23.083,6,8.29,0,0
23.1,6,8.29,0,0
23.117,6,8.29,0,0
23.133,6,8.29,0,0
23.15,6,8.29,0,0
23.167,6,8.29,0,0
23.183,6,8.29,0,0
23.2,6,8.29,0,0
23.217,6,8.29,0,0
23.233,6,8.29,0,0
23.25,6,8.29,0,0
23.267,6,8.3,0,0
23.283,6,8.3,0,0
23.3,6,8.31,0,0
23.317,6,8.31,0,0
23.333,6,8.32,0,0
23.35,6,8.33,0,0
23.367,6,8.33,0,0
23.383,6,8.33,0,0
23.4,6,8.33,0,0
23.417,6,8.33,0,0
23.433,6,8.33,0,0
23.45,6,8.33,0,0
23.467,6,8.33,0,0
23.483,6,8.33,0,0
23.5,6,8.33,0,0
23.517,6,8.33,0,0
23.533,6,8.33,0,0
23.55,6,8.33,0,0
23.567,6,8.33,0,0
23.583,6,8.34,0,0
23.6,6,8.34,0,0
23.617,6,8.34,0,0
23.633,6,8.34,0,0
23.65,6,8.34,0,0
23.667,6,8.34,0,0
23.683,6,8.34,0,0
23.7,6,8.34,0,0
23.717,6,8.34,0,0
23.733,6,8.34,0,0
23.75,6,8.34,0,0
23.767,6,8.34,0,0
23.783,6,8.34,0,0
23.8,6,8.34,0,0
23.817,6,8.34,0,0
23.833,6,8.34,0,0
23.85,6,8.34,0,0
23.867,6,8.34,0,0
23.883,6,8.34,0,0
23.9,6,8.34,0,0
23.917,6,8.34,0,0
23.933,6,8.34,0,0
23.95,6,8.34,0,0
23.967,7,8.34,0,0
23.983,7,8.34,0,0
24,6,8.34,0,0
24.017,6,8.34,0,0
24.033,6,8.34,0,0
24.05,6,8.34,0,0
24.067,6,8.34,0,0
24.083,7,8.34,0,0
24.1,7,8.34,0,0
24.117,6,8.34,0,0
24.133,6,8.34,0,0
24.15,6,8.34,0,0
24.167,7,8.34,0,0
24.183,7,8.34,0,0
24.2,7,8.34,0,0
24.217,7,8.34,0,0
24.233,7,8.34,0,0
24.25,7,8.34,0,0
24.267,7,8.34,0,0
24.283,8,8.34,0,0
24.3,8,8.34,0,0
24.317,8,8.34,0,0
24.333,8,8.34,0,0
24.35,8,8.34,0,0
24.367,8,8.34,0,0
24.383,8,8.34,0,0
24.4,8,8.34,0,0
24.417,8,8.34,0,0
24.433,8,8.35,0,0
24.45,9,8.37,0,0
24.467,9,8.38,0,0
24.483,9,8.4,0,0
24.5,9,8.43,0,0
24.517,9,8.46,0,0
24.533,9,8.49,0,0
24.55,9,8.53,0,0
24.567,9,8.56,0,0
24.583,9,8.6,0,0
24.6,9,8.63,0,0
24.617,9,8.67,0,0
24.633,9,8.7,0,0
24.65,9,8.73,0,0
24.667,9,8.77,0,0
24.683,9,8.8,0,0
24.7,9,8.84,0,0
24.717,9,8.87,0,0
24.733,9,8.91,0,0
24.75,9,8.94,0,0
24.767,9,8.98,0,0
24.783,9,9.01,0,0
24.8,9,9.05,0,0
24.817,9,9.08,0,0
24.833,9,9.12,0,0
24.85,9,9.15,0,0
24.867,9,9.19,0,0
24.883,9,9.22,0,0
24.9,9,9.25,0,0
24.917,9,9.29,0,0
24.933,9,9.32,0,0
24.95,9,9.36,0,0
24.967,9,9.39,0,0
24.983,9,9.43,0,0
25,9,9.46,0,0
25.017,9,9.5,0,0
25.033,9,9.53,0,0
25.05,9,9.57,0,0
25.067,9,9.6,0,0
25.083,9,9.64,0,0
25.1,9,9.65,0,0
25.117,10,9.66,0,0
25.133,10,9.67,0,0
25.15,9,9.68,0,0
25.167,9,9.69,0,0
25.183,9,9.7,0,0
25.2,9,9.7,0,0
25.217,9,9.71,0,0
25.233,9,9.72,0,0
25.25,9,9.73,0,0
25.267,9,9.75,0,0
25.283,9,9.76,0,0
25.3,9,9.78,0,0
25.317,10,9.8,0,0
25.333,10,9.82,0,0
25.35,10,9.83,0,0
25.367,10,9.85,0,1
25.383,10,9.87,0,1
25.4,9,9.89,0,1
25.417,9,9.91,0,1
25.433,9,9.94,0,1
25.45,9,9.96,0,1
25.467,9,9.98,0,1
25.483,9,10.01,0,1
25.5,9,10.03,0,1
25.517,9,10.05,0,1
25.533,9,10.08,0,1
25.55,9,10.08,0,1
25.567,9,10.08,0,1
25.583,9,10.08,0,1
25.6,9,10.08,0,1
25.617,9,10.09,0,1
25.633,9,10.1,0,1
25.65,9,10.12,0,1
25.667,9,10.13,0,1
25.683,9,10.15,0,1
25.7,9,10.16,0,1
25.717,9,10.18,0,1
25.733,9,10.19,0,1
25.75,9,10.21,0,1
25.767,9,10.23,0,1
25.783,9,10.24,0,1
25.8,9,10.26,0,1
25.817,9,10.27,0,1
25.833,9,10.29,0,1
25.85,9,10.31,0,1
25.867,9,10.32,0,1
25.883,9,10.34,0,1
25.9,9,10.36,0,1
25.917,9,10.37,0,1
25.933,9,10.39,0,1
25.95,9,10.41,0,1
25.967,9,10.44,0,1
25.983,9,10.46,0,1
26,9,10.48,0,1
26.017,9,10.5,0,1
26.033,9,10.52,0,1
26.05,9,10.55,0,1
26.067,9,10.57,0,1
26.083,9,10.59,0,1
26.1,9,10.61,0,1
26.117,9,10.63,0,1
26.133,9,10.66,0,1
26.15,9,10.68,0,1
26.167,9,10.7,0,1
26.183,9,10.72,0,1
26.2,9,10.74,0,1
26.217,9,10.77,0,1
26.233,9,10.77,0,1
26.25,9,10.77,0,1
26.267,9,10.77,0,1
26.283,9,10.77,0,1
26.3,9,10.78,0,1
26.317,9,10.78,0,1
26.333,9,10.79,0,1
26.35,9,10.8,0,1
26.367,9,10.82,0,1
26.383,9,10.84,0,1
26.4,9,10.86,0,1
26.417,9,10.88,0,1
26.433,9,10.9,0,1
26.45,9,10.92,0,1
26.467,9,10.94,0,1
26.483,9,10.96,0,1
26.5,9,10.96,0,1
26.517,9,10.96,0,1
26.533,9,10.96,0,1
26.55,9,10.96,0,1
26.567,9,10.96,0,1
26.583,9,10.96,0,1
26.6,22,10.96,7.2,1
26.617,22,10.96,7.2,1
26.633,58,10.96,8.1,1
26.65,58,10.96,8.1,1
26.667,58,10.96,8.1,1
26.683,237,10.96,8.1,1
26.7,237,10.96,8.1,1
26.717,481,10.96,8.4,1
26.733,481,10.96,8.4,1
26.75,481,10.96,8.4,1
26.767,664,10.96,8.3,1
26.783,664,10.96,8.3,1
26.8,790,10.96,8.3,1
26.817,790,10.96,8.3,1
26.833,790,10.96,8.3,1
26.85,848,10.96,8.3,1
26.867,848,10.96,8.3,1
26.883,872,10.96,8.4,1
26.9,872,10.96,8.4,1
26.917,872,10.96,8.4,1
26.933,878,10.96,8.4,1
26.95,878,10.96,8.4,1
26.967,856,10.96,8.4,1
26.983,856,10.96,8.4,1
27,856,10.96,8.4,1
27.017,809,10.96,6.1,1
27.033,809,10.96,6.1,1
27.05,749,10.96,3.7,1
27.067,749,10.96,3.7,1
27.083,749,10.96,3.7,1
27.1,667,10.96,3.6,1
27.117,667,10.96,3.6,1
27.133,575,10.96,3.7,1
27.15,575,10.96,3.7,1
27.167,575,10.95,3.7,1
27.183,528,10.96,3.6,1
27.2,528,10.96,3.6,1
27.217,515,10.97,3.7,1
27.233,515,10.99,3.7,1
27.25,515,11,3.7,1
27.267,515,11.02,3.7,1
27.283,515,11.04,3.7,1
27.3,516,11.07,3.7,1
27.317,516,11.09,3.7,1
27.333,516,11.11,3.7,1
27.35,525,11.11,3.7,1
27.367,525,11.11,3.7,1
27.383,540,11.1,3.7,1
27.4,540,11.09,3.7,1
27.417,540,11.09,3.7,1
27.433,551,11.07,3.7,1
27.45,551,11.05,3.7,1
27.467,557,11.03,3.7,1
27.483,557,11,3.7,1
27.5,557,10.98,3.7,1
27.517,554,10.95,3.7,1
27.533,554,10.93,3.7,1
27.55,536,10.91,3.7,1
27.567,536,10.88,3.7,1
27.583,536,10.86,3.7,1
27.6,516,10.83,3.6,1
27.617,516,10.81,3.6,1
27.633,504,10.78,3.7,1
27.65,504,10.76,3.7,1
27.667,504,10.74,3.7,1
27.683,504,10.74,3.7,1
27.7,504,10.73,3.7,1
27.717,507,10.73,3.6,1
27.733,507,10.73,3.6,1
27.75,507,10.73,3.6,1
27.767,512,10.73,3.6,1
27.783,512,10.73,3.6,1
27.8,519,10.73,3.6,1
27.817,519,10.73,3.6,1
27.833,519,10.72,3.6,1
27.85,465,10.72,2.8,1
27.867,465,10.72,2.8,1
27.883,405,10.72,2.4,1
27.9,405,10.73,2.4,1
27.917,405,10.73,2.4,1
27.933,386,10.74,2.5,1
27.95,386,10.75,2.5,1
27.967,365,10.76,2.5,1
27.983,365,10.77,2.5,1
28,365,10.78,2.5,1
28.017,368,10.8,2.5,1
28.033,368,10.82,2.5,1
28.05,385,10.84,2.5,1
28.067,385,10.86,2.5,1
28.083,385,10.88,2.5,1
28.1,399,10.9,2.5,1
28.117,399,10.92,2.5,1
28.133,398,10.93,2.5,1
28.15,398,10.93,2.5,1
28.167,398,10.93,2.5,1
28.183,393,10.93,2.5,1
28.2,393,10.93,2.5,1
28.217,402,10.94,2.5,1
28.233,402,10.94,2.5,1
28.25,402,10.94,2.5,1
28.267,418,10.94,2.5,1
28.283,418,10.94,2.5,1
28.3,423,10.93,2.5,1
28.317,423,10.93,2.5,1
28.333,423,10.92,2.5,1
28.35,407,10.92,2.5,1
28.367,407,10.91,2.5,1
28.383,386,10.91,2.5,1
28.4,386,10.91,2.5,1
28.417,386,10.91,2.5,1
28.433,391,10.91,2.5,1
28.45,391,10.91,2.5,1
28.467,391,10.91,2.5,1
28.483,404,10.91,2.5,1
28.5,404,10.91,2.5,1
28.517,408,10.9,2.5,1
28.533,408,10.9,2.5,1
28.55,408,10.9,2.5,1
28.567,393,10.9,2.5,1
28.583,393,10.9,2.5,1
28.6,381,10.89,2.5,1
28.617,381,10.89,2.5,1
28.633,381,10.89,2.5,1
28.65,392,10.89,2.5,1
28.667,392,10.89,2.5,1
28.683,408,10.88,2.5,1
28.7,408,10.88,2.5,1
28.717,408,10.87,2.5,1
28.733,406,10.87,2.5,1
28.75,406,10.86,2.5,1
28.767,384,10.85,2.5,1
28.783,384,10.85,2.5,1
28.8,384,10.84,2.5,1
28.817,381,10.84,2.4,1
28.833,381,10.83,2.4,1
28.85,395,10.83,2.5,1
28.867,395,10.83,2.5,1
28.883,395,10.83,2.5,1
28.9,407,10.83,2.4,1
28.917,407,10.83,2.4,1
28.933,407,10.82,2.4,1
28.95,398,10.82,2.4,1
28.967,398,10.82,2.4,1
28.983,380,10.82,2.5,1
29,380,10.82,2.5,1
29.017,380,10.82,2.5,1
29.033,381,10.82,2.4,1
29.05,381,10.82,2.4,1
29.067,397,10.83,2.5,1
29.083,397,10.83,2.5,1
29.1,397,10.83,2.5,1
29.117,405,10.83,2.4,1
29.133,405,10.83,2.4,1
29.15,389,10.84,2.4,1
29.167,389,10.84,2.4,1
29.183,389,10.84,2.4,1
29.2,375,10.85,2.4,1
29.217,375,10.85,2.4,1
29.233,382,10.85,2.4,1
29.25,382,10.86,2.4,1
29.267,382,10.86,2.4,1
29.283,398,10.86,2.4,1
29.3,398,10.87,2.4,1
29.317,401,10.87,2.4,1
29.333,401,10.88,2.4,1
29.35,401,10.88,2.4,1
29.367,384,10.88,2.4,1
29.383,384,10.88,2.4,1
29.4,373,10.88,2.4,1
29.417,373,10.89,2.4,1
29.433,373,10.89,2.4,1
29.45,384,10.9,2.4,1
29.467,384,10.9,2.4,1
29.483,399,10.9,2.4,1
29.5,399,10.91,2.4,1
29.517,399,10.91,2.4,1
29.533,400,10.91,2.4,1
29.55,400,10.91,2.4,1
29.567,383,10.91,2.5,1
29.583,383,10.91,2.5,1
29.6,383,10.91,2.5,1
29.617,371,10.91,2.4,1
29.633,371,10.91,2.4,1
29.65,371,10.9,2.4,1
29.667,383,10.9,2.5,1
29.683,383,10.9,2.5,1
29.7,399,10.9,2.4,1
29.717,399,10.89,2.4,1
29.733,399,10.89,2.4,1
29.75,395,10.89,2.4,1
29.767,395,10.89,2.4,1
29.783,376,10.89,2.4,1
29.8,376,10.9,2.4,1
29.817,376,10.9,2.4,1
29.833,373,10.91,2.4,1
29.85,373,10.91,2.4,1
29.867,387,10.91,2.4,1
29.883,387,10.92,2.4,1
29.9,387,10.92,2.4,1
29.917,399,10.93,2.4,1
29.933,399,10.93,2.4,1
29.95,388,10.93,2.5,1
29.967,388,10.93,2.5,1
29.983,388,10.93,2.5,1
30,372,10.93,2.4,1
30.017,372,10.93,2.4,1
30.033,375,10.94,2.4,1
30.05,375,10.94,2.4,1
30.067,375,10.94,2.4,1
30.083,391,10.94,2.4,1
30.1,391,10.95,2.4,1
30.117,391,10.95,2.4,1
30.133,443,10.96,3,1
30.15,443,10.96,3,1
30.167,493,10.96,3.6,1
30.183,493,10.97,3.6,1
30.2,493,10.97,3.6,1
30.217,508,10.97,3.6,1
30.233,508,10.97,3.6,1
30.25,515,10.97,3.6,1
30.267,515,10.97,3.6,1
30.283,515,10.96,3.6,1
30.3,517,10.96,3.6,1
30.317,517,10.96,3.6,1
30.333,515,10.97,3.6,1
30.35,515,10.98,3.6,1
30.367,515,10.98,3.6,1
30.383,511,10.99,3.6,1
30.4,511,11,3.6,1
30.417,493,11.01,3.6,1
30.433,493,11.02,3.6,1
30.45,493,11.02,3.6,1
30.467,466,11.03,3.6,1
30.483,466,11.04,3.6,1
30.5,455,11.05,3.6,1
30.517,455,11.06,3.6,1
30.533,455,11.06,3.6,1
30.55,457,11.07,3.6,1
30.567,457,11.08,3.6,1
30.583,468,11.09,3.6,1
30.6,468,11.09,3.6,1
30.617,468,11.09,3.6,1
30.633,478,11.09,3.6,1
30.65,478,11.09,3.6,1
30.667,481,11.1,3.6,1
30.683,481,11.1,3.6,1
30.7,481,11.1,3.6,1
30.717,477,11.1,3.6,1
30.733,477,11.1,3.6,1
30.75,477,11.1,3.6,1
30.767,471,11.1,3.6,1
30.783,471,11.1,3.6,1
30.8,474,11.09,3.6,1
30.817,474,11.09,3.6,1
30.833,474,11.09,3.6,1
30.85,477,11.08,3.6,1
30.867,477,11.08,3.6,1
30.883,487,11.08,3.6,1
30.9,487,11.08,3.6,1
30.917,487,11.08,3.6,1
30.933,497,11.08,3.6,1
30.95,497,11.08,3.6,1
30.967,494,11.08,3.6,1
30.983,494,11.08,3.6,1
31,494,11.07,3.6,1
31.017,488,11.07,3.6,1
31.033,488,11.06,3.6,1
31.05,490,11.06,3.6,1
31.067,490,11.05,3.6,1
31.083,490,11.05,3.6,1
31.1,497,11.05,3.6,1
31.117,497,11.05,3.6,1
31.133,499,11.05,3.6,1
31.15,499,11.05,3.6,1
31.167,499,11.05,3.6,1
31.183,499,11.05,3.6,1
31.2,499,11.05,3.6,1
31.217,497,11.05,3.6,1
31.233,497,11.05,3.6,1
31.25,497,11.05,3.6,1
31.267,487,11.05,3.6,1
31.283,487,11.05,3.6,1
31.3,475,11.05,3.6,1
31.317,475,11.05,3.6,1
31.333,475,11.05,3.6,1
31.35,470,11.05,3.6,1
31.367,470,11.05,3.6,1
31.383,473,11.06,3.6,1
31.4,473,11.06,3.6,1
31.417,473,11.06,3.6,1
31.433,475,11.06,3.5,1
31.45,475,11.06,3.5,1
31.467,471,11.06,3.6,1
31.483,471,11.06,3.6,1
31.5,471,11.06,3.6,1
31.517,463,11.06,3.6,1
